ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
发布于 湖南,"#五一档电影扎堆#
只能看到《长空之王》🛫
五一档唯一头部，唯一商业大片🛫
北京国际电影节闭幕影片🛫
质量有保证🛫 ",['北京'],True,0.049709439277648926
发布于 北京,沪上春日，色彩悦目。与华为nova全球代言人@TFBOYS-易烊千玺 共至nova 11系列及全场景新品发布会，目见#华为nova11# 系列出色登场，勇敢表达自我多彩。 ,[],False,0.011014223098754883
,近日，#女生因为吃面崩溃#引发网友讨论。视频中女子控诉对象，在自己向面馆老板反映面不好吃后，对象转身就离开的行为让她最后情绪崩溃。你#觉得饭不好吃告诉老板丢人吗#？你如何看待这件事？ http://t.cn/A6NVn4NH ,[],False,0.44815707206726074
,【[话筒]当心！#谨防儿童误食带来伤害#！】近日，山东一名。儿童正处于好奇阶段，什么都想放在嘴里咬一咬，有些危险物品一旦误食，就可能会危及生命！提醒：加强对低龄幼儿吃东西、玩玩具时的看护！（via.广东公安、国家应急广播 ） http://t.cn/A66mc4Pc ,"['山东', '广东']",True,0.3373444676399231
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。@蜂鸟Video http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【@ 爱看电影的你，#五一档电影你想看哪部#？】2023“五一档”即将开启，目前已有十余部电影定档，包括《长空之王》《人生路不熟》《检察风云》《惊天救援》等。#五一小长假第1张电影票#，你选择哪一部？评论区聊聊↓↓ ,[],False,0.10827338695526123
,"#女子推理社sofigaro桌游角色大片#  在这个充满谜团和疑云的世界里，跟着女侦探们穿梭于各种案件， 探寻隐藏的线索。 @SoFigaro中文版 携手@戚薇、@张雨绮、@李一桐Q、@我是李雪琴啊、@田曦薇、 @张艺凡，共同开启一场推理之旅。@女子推理社官微 @曾看开

监制/ Tutu
摄影/@AXstudio
编辑/ 丁一
造型/ Echo Zhao 
美术指导/ 79.2 视觉设计 
造型助理/ 陈影、沫然",[],False,0.08350110054016113
发布于 福建,#五一总得去一趟新疆了吧#想去新疆发现新疆太远太大，五一假期根本不够玩？那不如来我们四川分疆——川西看一看呢？春天的景色一点也不输新疆哦！细细品味，不论我们去哪，我们所在的地方就是最美的风景。#镜头下的新疆有多惊艳#图源@伯牙552 ,['四川'],True,0.142142653465271
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,#葫实验，急事求扩散# 【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.12208294868469238
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,#大象新闻# 【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.09859085083007812
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【什么都吃的小宝宝 谨防儿童误食带来伤害！】儿童正处于好奇阶段，什么都想放在嘴里咬一咬，有些危险物品一旦误食，就可能会危及生命！提醒：加强对低龄幼儿吃东西、玩儿玩具时的看护！http://t.cn/A6cjCr8P ,[],False,0.20746994018554688
,【惊险！近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。  http://t.cn/A66mwP2c,"['山东', '济南']",True,0.20551848411560059
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,#家庭教育# 【什么都吃的小宝宝 谨防儿童误食带来伤害！】儿童正处于好奇阶段，什么都想放在嘴里咬一咬，有些危险物品一旦误食，就可能会危及生命！提醒：加强对低龄幼儿吃东西、玩儿玩具时的看护！ http://t.cn/A6cjCr8P  ,[],False,0.20676368474960327
,家长要切实看好小朋友，要把危险物品放置于孩子接触不到的地方，以免发生意外！【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。http://t.cn/A66mwP2c,"['山东', '济南']",True,0.05141228437423706
, 【儿童日常玩耍需要注意的地方】小朋友对世界的万事万物都有着一颗好奇心，再加上活泼好动的天性，若放任孩子自由玩耍不加以教育或管束则会发生危险，这些容易发生意外的地方，家长要带孩子一起看看哦！@荆门消防  http://t.cn/A66mGcX7 ,['荆门'],True,0.024845123291015625
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,"好奇是小孩的天性，很多时候感受不到危险！
家长一定要把危险物品存放在孩子拿不到的地方呀！[可怜][可怜][可怜]

#鲁团分享# (蜂鸟Video) ",[],False,0.18249350786209106
,【警惕宝宝误吞异物】孩子天性好奇，啥东西似乎都想放嘴尝尝。生活中很多不起眼的东西，一旦被宝宝误食，极易引发危险。家长看护过程中切莫大意。戳图~  ,[],False,0.07018226385116577
,幼童咀嚼能力差，家长在喂养孩子时，一定要注意给幼童提供软烂、易消化的食物。生活中还有一些小物件，一旦被孩子拿到误食极易引发危险。戳图~ ,[],False,0.2082841396331787
,【警惕宝宝误吞异物】孩子天性好奇，啥东西似乎都想放嘴尝尝。生活中很多不起眼的东西，一旦被宝宝误食，极易引发危险。家长看护过程中切莫大意。戳图~  ,[],False,0.07018226385116577
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,血的教训，危险物品需放好！http://t.cn/A66mwP2c ,[],False,0.22308623790740967
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。  http://t.cn/A66mwP2c ,"['山东', '济南']",True,0.2024143934249878
,【惊险！[话筒]】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。  http://t.cn/A66mwP2c,"['山东', '济南']",True,0.11674177646636963
, 【那些容易被宝宝误吞的东西】在宝宝的世界里，色彩斑斓好看的，都想放嘴里尝一尝。大人眼中不起眼的小物件，往往会给孩子带来致命的伤害。以下这些东西请放在孩子够不到的地方，戳图~ ,[],False,0.042148053646087646
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
,"
小孩太可怜了 ",[],False,0.44501084089279175
,【什么都吃的小宝宝 谨防儿童误食带来伤害！】儿童正处于好奇阶段，什么都想放在嘴里咬一咬，有些危险物品一旦误食，就可能会危及生命！提醒：加强对低龄幼儿吃东西、玩儿玩具时的看护！@国家应急广播 http://t.cn/A6cjCr8P ,[],False,0.2010713815689087
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2024143934249878
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。  http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2024143934249878
,【惊险！】近日，山东济南。山东大学齐鲁医院儿科接诊了一例误服亚硝酸盐的患儿小意（化名）。据了解，小意在与朋友玩过家家时，误食入亚硝酸盐。另几位小朋友食用量不多，事后出现呕吐，经救治已转危为安；而小意因食用亚硝酸盐剂量过大导致病情危重，紧急转院救治。小意目前生命体征尚平稳，但长时间缺氧已对小意全身各个脏器造成了损伤。颅脑MR提示小意的大脑已经出现了明显损害，在住院期间又出现了中枢性尿崩、脑水肿、肺水肿等一系列病情变化，目前仍在PICU治疗中。 @蜂鸟Video   http://t.cn/A66mwP2c,"['山东', '济南']",True,0.2142152190208435
