ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
,"哈哈哈哈笑死

2521结局一出豆瓣真的降分了

终于看了新蝙蝠侠
Rob很帅

但Bale版在我心目中还是无法超越

以上。 ",[],False,0.008819639682769775
,[笑而不语]可能想通过崩溃刷波存在感。  ,[],False,0.34262049198150635
发布于 四川,"蛙趣！成都，你是是懂浪漫的！！
今天的浪漫是成都二环高架给的💐🌹
路过二环高架，车里恰好放到这首歌，突然被路旁簇拥的鲜花吸引，这可太有氛围感了！ http://t.cn/A6Nc1GZU ",['成都'],True,0.31152069568634033
,朝鲜版《活着》太好看了！明明是移民苦难史，却有一种昂扬的自信由李敏镐金敏荷主演的《弹子球》，改编自《柏青哥》美籍韩裔李敏金作家的作品，它有一种叙述的魔力吸引你一直看下去。目前第4集，算是剧情的升华。感恩、母爱、反抗、乡愁，多条线汇集到一起爆发。如果后四集不崩的话，肯定是个神剧，豆瓣评分给了8.1的高分。#弹子球#,[],False,0.009270966053009033
发布于 浙江,#馍熙烬化日记# 学吧，学无止烬 #idoltube##长月烬明# http://t.cn/A6Nc30UC ,[],False,0.35400956869125366
, 最近为什么这么多软件崩了？ ,[],False,0.3984231948852539
,上午九十点多钟的时候 豆瓣又崩了…… ,[],False,0.21304810047149658
,又崩了！随时随刻崩[摊手] ,[],False,0.10381096601486206
,看过电视《上载新生 第二季》我的评分:★★☆☆☆ (来自@豆瓣App) 对比第一季，无论是故事，节奏，还是演员表现，都差的不是一丁半点；作为一部科幻喜剧，它甚至不好笑！ ,[],False,0.07453829050064087
,"「花有重开日，
人无再少年.
舞一堂傀儡，
把一出胡编乱造的戏来搬演.」

（逛了一圈豆瓣，好像我又是非主流感悟. ）

这世间的人都轮回着祖祖辈辈的轨迹，
都认定昔日的活法才是理所应当的活法.
然而一纸诏令打破了秀才和刽子手的日常，
他们必须寻找新的法子过活，又因为成型的人生价值判断放不下曾认定的身份.

身份的矛盾，本来二人不可能理解彼此根深蒂固的酸腐与粗俗，但刽子手欣赏秀才细嫩的肉体，秀才寻求刽子手提供的温饱，两人落难后这一层供需关系加剧.

刽子手的妻子，栀子花的自我身份定位是媒婆（撮合美事的说客），没有栀子花这出戏就编不下去.她以角色扮演的方式（“催眠”）让肉铺在刽子手眼中变成了刑场，在秀才眼中又成了考场.看栀子花撮合秀才和寡妇成亲那出戏，不懂情爱的秀才在栀子花“催眠式”的诱导下认为自己坠入爱河，促成婚事的栀子花更为心满意足.最后，人们津津乐道的是两男主的遭遇，但默默成人之美的却是女人.

结局虽是两男主的身份重合，两人拥有了双重身份——屠夫与书生（不只是互换），实现了全新的身份认同，暗线中栀子花也获得了个人价值体现.

这个故事实则是三人构成了稳定的供需关系，双男主相互投射了自己的人生追求，背后始终是女主极力奉献，亦是她的追求.感性的说法，这是个美满的“三口之家”.

开篇借傀儡之言透露了更深的一层视角（大意）：“人世间所有傀儡都戴着面具，那没戴着面具的也是傀儡，肉傀儡，无不由阎王爷牵引着丝线.”

看似傀儡们过着代代相承的日子，
双男主以傀儡的“静止”为参照是“运动”的，
但他们当真挣脱了丝线的操纵吗？
不做刽子手和秀才后，为讨生活再就业，
也只是换了一张画着屠夫的新面具.

面具之下，原本坚固的身份认同被对方重组，
以“本性难改”为参照是“变化”的，
但也只是两个视角的复合产物.

这戏演到最后，两男主不再是少年，
磨平了只肯戴老面具的固执心气，
从容接受了新面具；
演到最后，胡编乱造俩“读圣贤书的屠夫”，
仍旧如同傀儡，顺势而为.

这是我理解的尾声重复的念词「花有重开日，人无再少年.舞一堂傀儡，把一出胡编乱造的戏来搬演.」的含义.

人活在世上，个个以为自己最清醒，自己说的才是醒世格言，他人尽是冥顽不灵的傀儡.
每个人物色着满足择友标准的对象，邀其走入生活，孜孜不倦地尝试改造对方成符合自己观念的模样.当每个人都这样做时，便组成了“家”，无数的家族构建出各自的轨迹，便形成了“社会”.

在我看来，这个故事没有着力于批判什么，
仅仅以幽默荒诞的口吻进行了一番朴实的陈述.

穿插的民歌都是拿民间现成的曲子改词的吗？
主创名单里没看到作曲人，都好好听诶[哆啦A梦吃惊]

即使我（们）在观剧后开始自省所谓的理念、处世、社会身份是自己的个人抉择还是耳濡目染的潜移默化，已是「庄周梦蝶，蝶梦庄周」了.剧中秀才代写家书时也引用了这一概念.

当看到这部剧时，想必我们早认定自己是那翩翩起舞的蝴蝶，谁情愿承认自己只是庄周呢？",['津'],True,NA
,#二十五二十一真的be#我真的谢[生病][拜拜]立马滚去豆瓣打一星了 ,[],False,0.03507024049758911
