ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
,救命，从没中过奖的来吸欧气了 ,[],False,0.20930218696594238
,慕了，逆水寒那个抽到房子的锦鲤[泪]什么时候才能轮到我呀[泪] ,[],False,0.08905208110809326
,woc！！！送房子？ ,[],False,0.7887707948684692
,首先谢谢逆水寒官方 谢谢 非常感谢 挺突然的 我还在上班 突然就是亲友发信息告诉我中奖了我还不相信 打开微博真的我都懵了[泪] 我是感觉在做梦一样 虽然不是逆水寒玩家 但也算是一份子吧  不是内定 不是内定 不是内定 纯碎的没想到锦鲤会是我 真的没有想到会是我 真的感谢逆水寒 感谢逆水寒官方送的房子🏠 现在还在商议中 谢谢大家的关心 谢谢你们[心][心]复制好运,[],False,0.33594387769699097
,让我吸吸[舔屏] ,[],False,0.5995996594429016
,#逆水寒# 好了 锦鲤不是我[微笑] ,[],False,0.3491629362106323
,#一梦江湖[超话]# 我靠我靠我靠，隔壁逆水寒抽中的超级大锦鲤居然是糊糊的玩家，我靠！真的只有我靠才能表达我的心情[开学季] ,[],False,0.6821616888046265
,我日开了封心锁爱了，抽奖从未停止，中奖从未开始[悲伤][悲伤][悲伤][悲伤]这姐妹太锦鲤了 ,[],False,0.38160085678100586
,我的房子🏠我的我的[泪][泪][泪]就差亿点点就是我的了 ,[],False,0.3535540699958801
,"
接下来由我发布未中奖感言：羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕羡慕 ",[],False,0.2487274408340454
,吸吸欧气 ,[],False,0.11960995197296143
,一觉醒来平白无故丢了一套房[跪了][跪了][跪了][跪了][跪了][跪了] ,[],False,0.39182621240615845
,吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸 ,[],False,0.3525952696800232
,快点给我来份好工作吧🙏🙏  ,[],False,0.3602919578552246
,蹭蹭运气 ,[],False,0.6963594555854797
,  吸吸欧气 ,[],False,0.11960995197296143
,"  
哈哈哈哈哈哈哈……笑死了，看到头像就感觉是一梦江湖玩家，点开还真是！[笑cry][笑cry][笑cry][笑cry]这波啊，是网易赢了[允悲][允悲][允悲] ",[],False,0.3730620741844177
,我最近左眼一直跳，也没见中[doge] ,[],False,0.8510441184043884
,好羡慕[悲伤]这等好事什么时候轮到我 ,[],False,0.13532137870788574
,恭喜恭喜，吸吸欧气 ,[],False,0.07227849960327148
,吸吸吸！到我了到我了🙏 ,[],False,0.3716813921928406
,然而热度明天就没了 ,[],False,0.42639291286468506
,在转发的时候我还思考过是要房还是要房，谁知上天不让我为难[思考][思考] ,[],False,0.36880582571029663
,100块钱也很开心啦[打call] ,[],False,0.05379122495651245
,"
看到锦鲤就想许愿
许愿这次顺利通过复试，一志愿上岸，这两天总是出差错
求求了复试的时候顺利些吧
一志愿上岸 ",[],False,0.141582190990448
,"
羡慕了[苦涩][苦涩][苦涩]我什么时候可以中大奖 ",[],False,0.11043751239776611
,吸吸[舔屏][舔屏] ,[],False,0.34307414293289185
,"
卧槽蹭一下，希望下次我中个十万八万的我就很开心了  ",[],False,0.13888418674468994
,我和某人每天最爱做的事情，幻想微博转发中奖了，然后中奖了去干嘛干嘛 ,[],False,0.2984060049057007
,逆水寒送房微博开奖，又一个互联网“锦鲤”出现了。此前为宣传游戏中的多人庄园玩法，逆水寒发起抽奖送房活动，引起众多网友强势围观，这也侧面反映出年轻人对于房子和安逸生活的渴望。其实逆水寒送房并不单纯是一个噱头，更是希望能打破次元壁，让玩家在现实中感受到在多人庄园中“养老”的快乐。 ,[],False,0.054450273513793945
,  明明中奖的不是我，我却开始认真地在考虑是要鹤岗一套房还是折现五万块[揣手]我怎么这么会想[揣手] ,['鹤岗'],True,0.6864807605743408
,话题冲上热搜。中华人民共和国。🇨🇳。@蒋梦婕和王义1991年7月7日 。  ,[],False,0.28467655181884766
,恭喜🎉！！！羡慕！！！吸吸欧气！！！[泪]我也想中奖，不用多，十万块就可以了[doge] ,[],False,0.04860645532608032
,是谁酸了[单身狗][单身狗][单身狗][单身狗][单身狗][单身狗]我不说 ,[],False,0.4560745358467102
,"
吸吸欧气[舔屏][舔屏][舔屏] ",[],False,0.329948365688324
