ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
发布于 北京,冒个泡[羞嗒嗒] #今天很wow# ,[],False,0.3026648759841919
发布于 四川,"📸""𝗣𝗹𝗼𝗴 ‣

记录📝一些忙碌且悠闲地生活

#日常碎片plog# ",[],False,0.29707956314086914
发布于 山西,"#华为发布首款4K投屏电视#
“手机上播放4K视频，投屏到4K电视上分辨率能有4K吗？”以前能，但有很多的前提条件：1要电视支持4K，2要支持DLNA投屏，3要视频源为4K源，总结下来就是麻烦限制还多；但在华为推出其首款4K投屏电视——华为智慧屏S3 Pro后就不一样了，联合芒果视频、B站等平台，现在只需要直接投屏就行，主打的就是“超清晰”、“超稳定”、 “超便捷”，不再拘泥于电视、视频源、会员等问题，轻松享受超清体验。",['芒'],True,0.0871848464012146
发布于 湖南,#你好星期六全员求赞# 想赢 请点赞哟@陈都灵 ,[],False,0.34128159284591675
发布于 河北,#今天很wow# [照相机] [太阳][耶] ,[],False,0.3529418706893921
发布于 北京,#毛雪汪终于开火了# 没想到毛雪汪开火让我赶上了[doge]不过这几道菜确实有点颠覆我的认知了[允悲]#毛雪汪# http://t.cn/A6NVdYbA ,[],False,0.3166860342025757
发布于 上海,用影像定格值得记录的日子，为每处柔软的生活角落上色。一场围绕「出色」的惬谈，以鲜明色彩与趣味视角，让每一刻新生。@TFBOYS-易烊千玺 ,[],False,0.011828005313873291
发布于 重庆,"这次的演唱会结束啦 我们大家准备的也有一段时间了 当时上场之前还是有点紧张的 但是看到观众朋友的热情就瞬间感觉没有那么紧张了 总体来说感觉这一次时隔三年的第一个线下舞台还算蛮成功的[偷笑] 发挥的还不错 但是也有一些小失误的地方和突发的事情 还好问题不算太大 都解决掉了！
希望下一次演唱会可以比这一次发挥的更好 也希望大家下次可以继续来看我们的演出 我们收到了大家的热情也是非常开心 非常感动的！👀

#tf家族登陆计划蝴蝶效应演唱会#",[],False,0.04246103763580322
发布于 湖南,#你好星期六全员求赞#  快赞！快！ ,[],False,0.2160617709159851
发布于 重庆,"终于跟大家见了面，非常的高兴哈，相信大家也很激动，毕竟憋了辣～么多天。
但是现场还是会感觉紧张，因为人实在太多了，大家呐喊起来的声音甚至隔着耳返都能听到，这种感觉会让心跳不自觉加快变得又兴奋又紧张，but就该是这种感觉，这才是青春，正是因为青春才会让我们感到兴奋和紧张，才会让大家也跟着气氛一起变得激昂起来；其次是失误也是有的，坦白了说，逗是有点儿过于激动了所以有的地方会有点忘词和唱错旋律，我承认我的错误，我也会尽力平复激动的心和颤抖的手哈，争取做到错误最小化。
最后就是，青春！
大家一定要记得青春！
虽然我的那些台词只是看火影忍者学来的，但是那种feeling是确确实实由里面角色迈特凯传递给我的，如果没有天赋那就更努力，如果处在青春就要拼尽全力燃烧自己，如果相信青春，就把这份意志传递下去！！！

#tf家族登陆计划蝴蝶效应演唱会#",[],False,0.05856412649154663
,#战火中的青春终极预告# 在硝烟中播种未来，仰止先生之风；在战火中生发希望，恰是风华正茂。刚毅坚卓，伴琅琅书声发芽，4月23日起，跟随他们的脚步@王鹤棣_Dylan @周也yeah @叶祖新 @胡连馨儿 一路向南，奋勇前进！#战火中的青春# http://t.cn/A6NVeExn ,[],False,0.2534966468811035
,"#战火中的青春官宣定档0423# “因为你是中国人，国家的荣辱，同胞尊严都与你息息相关。”他们见证山河破碎，国家意识、民族意识在硝烟中苏醒；他们放下高山流水的诗意，用世界的眼光审视自己；他们不甘落后，用毕生守护复兴的使命。

领衔主演：@王鹤棣_Dylan @周也yeah @叶祖新 @胡连馨儿 
主演： @演员贺鹏 @王仁君国度 @王羽铮 @王玥晞 @金志浩_@夏梦微博
联合主演：@李哲豪- @陈政阳 @演员于非凡 @李普_  张量 @林典涵_  @朱梓瑜KYLE @黄金成Golden
特邀出演：@演员王劲松 @毕彦君 @走近马跃 @我是马少骅   王鑫  @蒋恺 @演员李博 
友情出演：@俞灏明 @王志飞 @刘佩琦工作室 @高曙光 @谭凯kevin  宗平  @霍桠明 @演员吴健

在烈火与希望中比肩而立，他们用行动书写“刚毅坚卓”。4月23日起，@江苏卫视 黄金档播出，@优酷、@爱奇艺 双平台上线。",['江苏'],True,0.3290160298347473
发布于 湖南,#你好星期六全员求赞#求你们了啦！ 我想赢！ ,[],False,0.3981981873512268
发布于 重庆,"时隔1089天终于等来了这次线下舞台（😀😃😄😁😆😝）太开心了，在开场前我从后台看到有那么多的人愿意来看我们，当时激动的话都说不出了。
（我还记得当时后台有老师采访我问我紧不紧张，当时说不紧张，其实紧张的要死😂，那样说只是为了自我暗示，让自己放松😂）站在舞台上的那一刻，我非常非常非常的感动（这是再多的线上舞台都比不了的）！整场演唱会我都希望把最自然的一面呈现给你们，希望能和你们多互动。
还有最重要的一点就是在我看向你们的时候我就会觉得我所有的付出都是值得的，在整场演唱会唱最后的一首歌的时候的确没能忍住😂我已经很控制了（为了表情不崩🤣）
最后总结一下这次舞台，还是有一些不完美的地方，可以做得更好。（这次也是我的梦中情琴首次作战，就去在给它好好清理清理😀）那我们就下次见了，拜拜👋

#tf家族登陆计划蝴蝶效应演唱会#",[],False,0.2759867310523987
发布于 北京,"今日打卡红螺寺
花开放开自在唱
#我的治愈时刻#  http://t.cn/A6NVd9vQ ",[],False,0.3307415246963501
,#战火中的青春官宣定档0423##王鹤棣周也新剧官宣定档# 或传道授业传递教育火种，或坚守实验室打造天地，或舍生取义投身碧海蓝天，他们以各自的方式坚守初心，为国尽忠，为民族尽责。4月23日起，上优酷，见证联大学子@王鹤棣_Dylan @周也yeah @叶祖新 @胡连馨儿  @演员贺鹏 @王羽铮 演绎青春热血，与诸位良师@演员王劲松 @走近马跃 @王仁君国度 @王玥晞 @我是马少骅 @演员李博 共同谱写“战火中的青春”之歌。,[],False,0.29356175661087036
发布于 山东,【YouTube】NCT 道在廷 'Perfume' MV公开，清新动感的旋律很抓耳很好听！#道英[超话]##郑在玹[超话]##金廷祐[超话]# http://t.cn/A6NVdJmw ,[],False,0.017544806003570557
,#战火中的青春官宣定档0423# 烽火连天，书香为伴，破万重艰险，护家国安宁。4月23日起每晚19:30，江苏卫视幸福剧场《战火中的青春》即将播出。看传奇高校我们的西南联大，热血青春！http://t.cn/A6NVdVn5 ,"['江苏', '安宁']",True,0.20059359073638916
