keywords,score
致敬永远奋斗的青春,0.008862078189849854
男子上班28天倒欠公司3280元,0.9939656853675842
爸爸去哪儿名场面大赏,0.00865638256072998
又一个太空快递小哥上班了,0.9941496849060059
怎么放电风扇最能让房间凉爽起来,0.00989001989364624
贩剑文学,0.774997889995575
婉拒了哈,0.9839006662368774
200斤女孩西安扮演杨贵妃走红,0.012930750846862793
再就业男团团综在线征名,0.009803831577301025
有哪些名气不大但好看的小说,0.013181447982788086
女生吃了半个菠萝嘴巴肿胀出血,0.9941689968109131
彭昱畅女士的法则演技,0.00921708345413208
美股,0.00837773084640503
阿凡达2海报,0.009968996047973633
这大腿赘肉怕是保不住了,0.9940754175186157
阴阳师神堕八岐大蛇建模,0.9937289953231812
杨幂毛雪汪预告视频,0.011465132236480713
男子登去世工友微信30次盗刷抚恤金,0.9941015839576721
餐厅强制要求扫码点餐被起诉,0.994143545627594
温州特斯拉失控车主公开道歉,0.9940097332000732
北京一确诊者隐瞒行程被刑事立案调查,0.9941703081130981
终于等到白风夕掉马了,0.9940876960754395
快递这样寄也太便宜了,0.008952200412750244
广东人为啥很少出省打工,0.033157169818878174
在唐朝起码是个贵妃,0.008826792240142822
且试天下雍王,0.00843268632888794
北京考生高考前14天做好健康监测,0.010610520839691162
且试天下,0.008682608604431152
良辰好景知几何,0.008426368236541748
太生气或引起呼吸性碱中毒,0.9941955208778381
跟刘畊宏学思维,0.008672058582305908
阿凡达2中字预告,0.010553479194641113
良辰好景知几何女二,0.008380413055419922
大城市要建立步行15分钟核酸采样圈,0.009461641311645508
2022国产片令人期待的对手戏,0.2128182053565979
且试天下打戏,0.009056270122528076
请叫我总监,0.009706377983093262
堂兄弟为一夜暴富挖自家祖坟,0.014408111572265625
四川的烧烤有多怪,0.9940517544746399
赵立坚说日本个别人不必自行加戏,0.014383137226104736
上海收到生活物资18915吨,0.008952081203460693
江疏影演的许婕,0.01036214828491211
西安交警1晚查处20多辆炸街改装摩托,0.9938238859176636
约基奇蝉联MVP,0.008529365062713623
四川自贡荣县一地发生垮塌有人员失联,0.9940822720527649
高校一男生扮成奥特曼表白,0.01115727424621582
山寨货包装能有多离谱,0.9941961765289307
5月10日起北京分区单双日核酸检测,0.010576307773590088
科学家发现南极冰下水世界,0.022298872470855713
筑梦公馆,0.008451104164123535
江苏睢宁回应网传入户消杀视频,0.9941189289093018
郑州七旬村医每日跑8个核酸点提供免费诊疗,0.011022865772247314
粉丝仅需5元就可查询艺人航班信息,0.010160088539123535
且试天下预告,0.019861340522766113
宁檬的感情线也是柠檬味的,0.01128232479095459
北京中小学教资考试面试延期,0.011293768882751465
LPL热饭开锅,0.9807383418083191
哪首歌戳中了你的泪点,0.01792919635772705
不伤钱包的冰淇淋,0.009049534797668457
河南2022高考6月7日到8日举行,0.008432090282440186
赵丽颖幸福到万家照顾小演员好温柔,0.008702754974365234
请叫我总监白冰隐忍哭戏,0.99382084608078
花儿与少年,0.9925070405006409
