keywords,score
深化创新交流合作共促全球发展,0.008567333221435547
晴天,0.00860750675201416
猴痘病毒是天花病毒的近亲,0.9938316345214844
卫星视角下的中国梯田有多美,0.0085524320602417
杰伦比昨天胖了,0.014923393726348877
猴痘会成为下一个大流行病毒吗,0.9941980838775635
釜山图书馆,0.008868277072906494
被00后的消费观整不会了,0.9565310478210449
拜登父子被俄罗斯永久禁止入境,0.990753173828125
可口可乐推出不会掉的瓶盖,0.009394824504852295
从前从前有个人爱你很久,0.010302245616912842
日本女性买堕胎药将需要配偶同意,0.9936605095863342
四公,0.00845634937286377
严浩翔翻唱版这世界那么多人,0.010202407836914062
一夜暴腹,0.9938790798187256
好邻居张旭希望教科书般防疫行为被记住,0.01004093885421753
风吹过稻田我又想您了,0.009965240955352783
澳大利亚现任总理莫里森承认败选,0.9927003979682922
中国为什么不担心粮食危机,0.012202441692352295
夜曲,0.009080052375793457
一位冤种养了两只犟种,0.9615116119384766
北京回应新增病例为何在每日50例上下,0.9924762845039368
上海临港方舱医院正式休舱,0.008990645408630371
RNG战胜T1,0.008817076683044434
七里香,0.008448600769042969
发稻穗表情纪念袁老,0.009041905403137207
爱死机,0.9926009774208069
江苏1500名老人被骗20亿,0.9941951632499695
夜曲一响上台领奖,0.00877922773361206
95后女生转卖告白礼物被送礼者发现,0.9938445091247559
可达鸭,0.008466660976409912
高迪,0.00834888219833374
周杰伦地表最强演唱会重映,0.009023189544677734
向往的生活,0.008722186088562012
张真源孤勇者舞台,0.009239792823791504
王心凌练习室唱跳版爱你,0.9905293583869934
世卫担忧猴痘病毒或已在社区隐匿传播,0.9942033886909485
中外审美差异真的很大吗,0.9938575625419617
澳大利亚,0.008432090282440186
G2十二连胜,0.008561253547668457
北京近24小时新增本土感染者63例,0.021804988384246826
你心中周杰伦最经典的歌曲,0.008643507957458496
喜马拉雅山脉爆发红色精灵闪电,0.030496716499328613
米勒解说,0.008576452732086182
多国报告出现的猴痘是什么疾病,0.9941615462303162
