keywords,score
深化创新交流合作共促全球发展,0.008567333221435547
周杰伦演唱会重映,0.008600592613220215
我爱你,0.008646070957183838
卫星视角下的中国梯田有多美,0.0085524320602417
单县侯亮平被查,0.9937922358512878
被周深笑死,0.009895503520965576
猴痘,0.9941389560699463
明明就,0.008517265319824219
和平精英角色绑定,0.00847017765045166
河南多家医院近40名专家跳槽郑大一附院,0.9640312790870667
高校回应副校长工作群发色情言论,0.9940286874771118
周杰伦 我的青春,0.008541285991668701
向往的生活,0.008722186088562012
EXO成员列表没有张艺兴了,0.9923517107963562
520跟谁表白都不如表白你自己,0.23033177852630615
相守40年老夫妻投身抗疫一线,0.99055016040802
习惯单手摘眼镜可能让近视加重,0.013426780700683594
北京一检验实验室被吊销许可证,0.9941469430923462
武大小狐狸珞珞走了,0.9909823536872864
网易游戏,0.01044231653213501
原神,0.00840151309967041
易烊千玺发博,0.008850574493408203
王俊凯演技,0.008458197116851807
王心凌 甜心奶奶,0.9835826754570007
10岁颠勺女孩在学校开烹饪课,0.009665906429290771
我的520仪式感,0.009644746780395508
高通骁龙,0.008551836013793945
北京石景山新增2例核酸阳性人员,0.029467880725860596
久哲,0.008908212184906006
光遇炸服,0.9940557479858398
八旬老人手写200万字追忆逝去的爱人,0.9937304258346558
一路向北,0.009554028511047363
天赐的声音,0.008596837520599365
重生之门,0.008640110492706299
姜云升巡演,0.009221315383911133
阴阳师银魂联动,0.011088371276855469
久哲回归KPL,0.009467601776123047
冰墩墩都脱单了,0.9938752055168152
Steam崩了,0.994171679019928
徐梦桃王心迪520领证,0.010257959365844727
天津核酸,0.011370182037353516
2021年平均工资出炉,0.008651196956634521
韩剧流星,0.9941957592964172
庄文杰爸爸死没死,0.9935497641563416
G2战胜RNG,0.00853651762008667
重庆侧翻客车司机曾3次关闭定位,0.9941539168357849
明起北京丰台设置电子围栏,0.01951509714126587
有一种浪漫叫5架歼20,0.009915709495544434
RNG,0.00877445936203003
4AM想起大号密码了,0.00901716947555542
斗鱼服务器,0.009087562561035156
今天发条微博表白祖国,0.7959417700767517
520跟谁表白都不如表白你自己,0.23033177852630615
上海方舱医院维保人员vlog,0.9721635580062866
瓶子,0.008337974548339844
西南交通大学致歉,0.009119153022766113
乘风破浪,0.9941452741622925
风起洛阳赘婿等9部网剧获奖,0.9453051686286926
奔跑吧,0.10327786207199097
经纪人称被陈志朋拖欠佣金,0.994149923324585
AG吃鸡,0.010133028030395508
乘风破浪初舞台,0.993117094039917
2021年度优秀网络视听作品,0.008453667163848877
北京丰台严格执行非必要不出区,0.022833585739135742
第五人格,0.009403586387634277
原神2.7版本直播,0.008775651454925537
新手相机怎么选,0.008576571941375732
2021年IT业工资最高,0.008632123470306396
原神兑换码,0.009236276149749756
让进步的力量越聚越强,0.009312212467193604
各地高考防疫政策汇总,0.011851370334625244
疫外的告白,0.01037663221359253
易烊千玺发博,0.008850574493408203
百草枯女孩现状,0.9934636354446411
美的,0.008359432220458984
重生之门续作重生之路,0.01062089204788208
阴阳师520发布会,0.009572982788085938
单县侯亮平被查,0.9937922358512878
00后看不懂的回忆杀,0.9932020306587219
Mai刘耀文合作,0.010260522365570068
妇炎洁道歉,0.008544623851776123
我国成功发射3颗低轨通信试验卫星,0.010716915130615234
给庄文杰发短信的是庄耀柏吗,0.01387113332748413
G2太猛了,0.015583217144012451
希望所有女孩都能平安的长大,0.00940781831741333
生逢伟大时代是人生之幸,0.00946033000946045
余生夫妇又见面啦,0.008692681789398193
RNG对战G2,0.008497118949890137
上海女孩方舱内与医生许下珞珈之约,0.00846397876739502
凌斗加入XYG,0.7360252737998962
上海警方通报男子持刀划伤居委干部后自伤,0.9941378831863403
G2战胜T1,0.008512735366821289
广州TTG挂牌名单,0.9875432252883911
RNG战胜EG,0.009037315845489502
传家,0.008687794208526611
一担等于多少斤,0.010926783084869385
外交部回应加拿大政府禁用华为中兴,0.9925801157951355
此处禁止恋爱官宣,0.9903429746627808
南京二手房取消限购,0.016795217990875244
张天爱怕郑秀妍无聊主动搭话,0.9938948750495911
通宵男子载孕妻酒驾先撞人后撞墙,0.9940652847290039
苏炳添回应获得奥运铜牌,0.01021486520767212
英首相父亲入籍申请获批成为法国公民,0.010523557662963867
刘耀文新歌fallingyou,0.06789755821228027
王心凌乘风破浪再唱爱你,0.9924799203872681
姆巴佩,0.008838057518005371
G2说为什么这么安静,0.008542954921722412
黄奕单方面宣布与胡杏儿腰胯组合成立,0.011789202690124512
Uzi好久不见,0.13732939958572388
徐梦桃听到爱人的鼓励录音落泪了,0.9939281940460205
新人8年前相过亲再联系5天就闪婚,0.9938026666641235
