keywords,score
今天中国航天日,0.008459031581878662
埃博拉,0.009471356868743896
TVB 声生不息,0.9878891110420227
闪耀太空的中国印记,0.9928025603294373
苹果商店将下架长期不更新应用程序,0.9938820600509644
Gigi声音,0.00901871919631958
一个人住的生活可以有多爽,0.009259223937988281
奥密克戎病死率约为流感的7到8倍,0.9828485250473022
五一还能本地游吗,0.012984275817871094
金田一少年事件簿直播,0.9890462756156921
反法西斯女英雄卓娅雕像被乌军拆除,0.01628178358078003
朴彩英科切拉直拍视频,0.008447229862213135
泰国免核酸向全球游客开放,0.008918821811676025
原来生日礼物不需要很贵,0.010165274143218994
12位隐姓埋名的导弹功勋名字首度公开,0.9842336773872375
黑帮少爷爱上我,0.010130584239959717
苹果称不送充电器已节省55万吨矿石,0.9938890933990479
伊拉克还有救吗,0.010424017906188965
杨千嬅唱的无条件,0.012935519218444824
辽宁男篮夺得总决赛赛点,0.00844496488571167
当我的青春终于向我求婚了,0.01161956787109375
上海疫情下儿童急需药是怎么送的,0.015003800392150879
朝阳暂停经营服务企业每人每天赔偿100元,0.06023675203323364
杨洋转型随缘不随意,0.9819954633712769
王源披星戴月的想你首唱舞台,0.009099125862121582
北京朝阳人员25日27日29日各核酸1次,0.20960944890975952
亲爱的小孩,0.008495032787322998
海贼王经费爆炸,0.9940832257270813
北京朝阳区明起全区进行常态化核酸检测,0.00909656286239624
商丘工学院教授唱后来,0.008772552013397217
F1,0.008530795574188232
张若昀用大金猪骗黄子韬小金猪,0.9940428137779236
曾比特唱初恋,0.010855495929718018
我们的蓝调,0.008554577827453613
海苔虾滑有多好吃,0.008549511432647705
千万别在卧室安声控灯,0.011801362037658691
女子夜市唱歌为10元被泼酒系拍段子,0.994114100933075
男朋友的分享欲可以有多强,0.010880351066589355
山东新增3例本土确诊45例本土无症状,0.018423020839691162
当女儿知道生宝宝会很疼后,0.973396897315979
误把福寿螺当田螺吃或致死,0.9941012263298035
秦昊发长文告别亲爱的小孩,0.00934910774230957
明星版蔬菜三明治有多绝,0.008894503116607666
真的建议大家要主动表达爱,0.01011878252029419
蔡徐坤给上海捐赠抗疫物资,0.009509444236755371
燕破岳成熟,0.008479297161102295
周冠宇 F1,0.008520901203155518
为了悬崖上这8公里路7年中6人牺牲,0.9940396547317505
沈阳社会面清零,0.008500158786773682
切尔西vs西汉姆联,0.008397400379180908
广州白云区解封后街坊买菜剪发忙,0.009113788604736328
Gigi声音,0.00901871919631958
武汉厨师为报恩辞职赴上海送外卖,0.9893346428871155
音综还是得芒果,0.008752882480621338
加强被网暴重点群体救助保护,0.1298297643661499
王源想要弥补去年夏天的遗憾,0.9939221143722534
且试天下真上头,0.008687913417816162
郭艾伦倒地助攻莫兰德暴扣,0.9919008016586304
TWICE演唱会,0.009684264659881592
郭艾伦22分11助攻,0.008647441864013672
当李国庆遇到俞敏洪,0.013633310794830322
张家界四大景区免票11天,0.008771181106567383
杭州地铁,0.008449316024780273
苏州网友创作歌曲喊话李玉刚他真唱了,0.013275563716888428
北京老年感染者中50%未接种疫苗,0.994082510471344
做想做的事有多快乐,0.008842289447784424
吴奇隆刘诗诗为上海捐赠物资,0.009267568588256836
带着我的梦想上天宫,0.008963823318481445
机场水门礼迎接陕西援长春医疗队凯旋,0.008587002754211426
CBA,0.008447706699371338
北京朝阳建议市民减少社会面活动,0.373562216758728
新游记,0.009149491786956787
刘惜君讲述中英街童年生活,0.010087907314300537
网信办聚焦18家平台开展网暴整治,0.993209183216095
广东五一迎冷空气,0.022800922393798828
谢可寅视频信告别董帆,0.008700907230377197
弗格技术犯规,0.9941911101341248
请问你快乐吗,0.010613799095153809
长春一大楼墙皮被风大面积吹落,0.9888428449630737
刘宇创造营2021舞台回顾,0.009114265441894531
当我要看男朋友的手机时,0.00969153642654419
乌克兰称俄军向敖德萨发射导弹,0.013634324073791504
苏有朋晒左耳旧照纪念上映七周年,0.01301497220993042
中国人探索太空的脚步会迈得更大更远,0.6576380133628845
王源线上演唱会,0.008557736873626709
网信办部署开展清朗网络暴力专项治理行动,0.9596187472343445
朝阳区新增11例感染者,0.9922593235969543
