keywords,score
一稻济天下肝胆照众生,0.10800474882125854
微笑Pasta,0.008680880069732666
退退退,0.9940987825393677
风吹过稻田我又想您了,0.009965240955352783
张栋梁 何群,0.008635878562927246
今后河南人隔一天采样一次核酸,0.011718571186065674
小乌龟 北极星的眼泪,0.9941785335540771
上海鼓励高校毕业生自主创业,0.013306677341461182
猴痘病毒发生人际传播,0.9941661357879639
猴痘,0.9941389560699463
北京2人持假护士证采集核酸被查,0.994156002998352
你一票我一票心凌80还唱跳,0.9938088059425354
爱你,0.00864255428314209
知网崩了,0.9941821694374084
乘风破浪投票,0.9940073490142822
人最重要的关系是和自己相处,0.008784174919128418
F1,0.008530795574188232
奥迪广告事件导演拍的一宝马广告下架,0.9932337403297424
僵尸自行车,0.9941938519477844
河南常态化采样最迟8小时出结果,0.9035986065864563
4AM夺得PEL春决亚军,0.009183764457702637
奶包,0.008947670459747314
谁不爱甜妹,0.9934247732162476
天津新增20名阳性感染者,0.9933265447616577
石景山全区实行居家办公,0.009252786636352539
黄小蕾 乘风破浪,0.9939683675765991
利物浦,0.008345246315002441
间谍过家家,0.9941136240959167
可达鸭,0.008466660976409912
12个非猴痘流行国已报告病例,0.9940782785415649
你喜欢哪个朝代的汉服,0.008653223514556885
开播情景喜剧,0.008720695972442627
我们只是老了,0.9925310015678406
乘风破浪高光时刻,0.9804486632347107
暗夜行者 车牌号0504,0.013869702816009521
武汉RSG夺冠,0.011502504348754883
到底是做恋人还是做朋友,0.009628713130950928
袁隆平问老年人How young are you,0.008973777294158936
GALA我的神,0.9938251972198486
成都一男子酒后狂踹4豪车,0.993931770324707
重庆帅老头3个锅同时炒菜,0.00920116901397705
杨超越说撕不下标签就用新的盖住,0.015800833702087402
英超收官战,0.010497570037841797
拜登访问日本,0.008606255054473877
好不好吃已经无所谓了,0.9925987720489502
谁不想像小狗一样快乐呢,0.9930163621902466
北京新增感染者涉快递配送员,0.9940707087516785
贵州辣椒是油辣椒中的天花板,0.0223044753074646
骆翔抽烟,0.992127537727356
陕西一加油站汽油含水量占约9成,0.93789142370224
2022F1西班牙大奖赛,0.008608460426330566
2022版中国生物物种名录发布,0.00873863697052002
李易峰新剧开播就中枪,0.9941547513008118
赵樱子晒乘风破浪姐姐合影,0.011162400245666504
RNG战胜G2,0.008569300174713135
这个婚朋友圈先结,0.00944066047668457
霞A人会痛不,0.991719126701355
石家庄每周开展一次常态化核酸筛查,0.00895535945892334
刘德华回应奥迪广告涉嫌抄袭,0.9941599369049072
暗夜行者,0.02345198392868042
碧蓝航线,0.008601784706115723
北京近24小时新增本土感染者94例,0.029079973697662354
7位钢琴家合奏保卫黄河太震撼了,0.016247153282165527
杨超越演的宅女像极了我本人,0.01388084888458252
刘德华为什么不需为奥迪广告抄袭担责,0.19243603944778442
河南一高校保安将学生外卖扔墙外,0.5758606195449829
好想和爱的人看遍每场黄昏,0.9895679354667664
北京新增社会面筛查病例17例详情公布,0.013403713703155518
77岁老人救助1万多只受伤候鸟,0.991950273513794
短腿猫的腿能有多短,0.04119366407394409
彭杨军,0.01146477460861206
RNG成功复仇,0.9508121013641357
王心凌女孩,0.9939165711402893
小Q,0.00860363245010376
李木戈 打戏,0.00964123010635376
22岁女子录亲密视频勒索6旬情人2000万,0.9940075874328613
孤勇者小孩,0.9936271905899048
窦骁超话翻牌,0.9940833449363708
郑州将全额退还返豫大学生隔离费用,0.021664440631866455
北京新增社会面筛查17例,0.012745916843414307
情侣无核酸乘公交向司机脸上喷雾,0.010120868682861328
云南金平即将迎来蝴蝶大爆发,0.008659899234771729
德云色解说PEL,0.011397898197174072
尤琳,0.00855797529220581
深化创新交流合作共促全球发展,0.008567333221435547
卫星视角下的中国梯田有多美,0.0085524320602417
上海小朋友比心送别山东医疗队,0.01146930456161499
新游记,0.009149491786956787
GOT7演唱会,0.015116393566131592
PSG战胜G2,0.008478164672851562
安崎回应声生不息初舞台选歌,0.014741301536560059
LESSERAFIM五人舞台,0.9941861629486084
RNG对战G2,0.008497118949890137
鞠婧祎浴室版本玫瑰少年,0.01328277587890625
泰国赛国羽获一冠两亚,0.008441805839538574
杨洋王楚然我的人间烟火拥抱路透图,0.009198009967803955
电视剧欢迎光临,0.008878588676452637
网友纷纷为奥迪支招,0.010877072811126709
中央财政发放实际种粮农民一次性补贴100亿元,0.010121345520019531
小伙400个魔方拼出微笑袁爷爷,0.009039342403411865
邻居大哥徒手爬6楼托举悬窗女童,0.45945000648498535
国宝幼崽热到融化成地毯了,0.011434376239776611
RNG战胜SGB,0.00881582498550415
奥迪致歉,0.008494794368743896
刘畊宏女孩王心凌男孩,0.6898524761199951
良辰好景知几何超话团建,0.00847172737121582
林娜琏MOMO周子瑜确诊新冠,0.008931636810302734
今天的长沙下雨了,0.9933704137802124
儿时的迷惑行为,0.9937944412231445
本田汽车广告也被指抄袭,0.9941732287406921
被王嘉尔的义气感动到了,0.009447574615478516
爱情应该有的样子,0.008723616600036621
北京发布会,0.00861656665802002
PEL春决冠军之夜,0.012557446956634521
美国已有6人死于不明病因儿童肝炎,0.9942001104354858
北京高校是疫情防控重点部位,0.30370551347732544
RNG对战SGB,0.009147107601165771
校长让小学生脸埋水盆里憋气体验溺水,0.9941498041152954
高考加油,0.00855022668838501
奥迪广告抄袭事件该由谁担责,0.9941115975379944
小Q,0.00860363245010376
北京心理服务志愿者纪实,0.008630037307739258
