keywords,score
共守美好家园,0.008665502071380615
何韵诗等人因涉嫌违反香港国安法被捕,0.9940709471702576
难哄,0.9941931366920471
钟南山向护士们送上节日祝福,0.008881866931915283
贝拉,0.008578479290008545
这就是街舞5你最期待谁,0.008817911148071289
女孩胃不适自行服药1年确诊胃癌,0.994155764579773
保时捷,0.008309364318847656
A级通缉令刘上英落网,0.9941049814224243
日本立法禁止出售小龙虾,0.015912115573883057
男子开赌气车狂飙致妻子死亡,0.9941735863685608
马云和阿里员工聊公益,0.00867396593093872
丰兰息获封世子,0.00895458459854126
周生辰时宜结婚四周年,0.009336471557617188
茶颜悦色,0.00833350419998169
14年前汶川地震时的惊天一跳,0.03392821550369263
庄文杰 入局,0.00864112377166748
刘畊宏分享实用减脂技巧,0.008939921855926514
B站整治对灾难性别对立等事件恶搞行为,0.9938557744026184
基建狂魔又对新疆的沙漠动手了,0.9934549927711487
出租车暂停向朝阳南部房山顺义区域派单,0.021125972270965576
北京人均存款超20万元,0.011172652244567871
专业配音成本由演员方承担,0.011417269706726074
杭州人均存款近13万元,0.01146388053894043
胡军有多少迷弟,0.010768592357635498
又是一年512,0.29098427295684814
为什么说要及时表达爱,0.009518027305603027
演员为角色塑造身材有多狠,0.009539306163787842
女子中的尾号6666车牌离奇失踪,0.9942001104354858
提高独生子女死亡家庭特别扶助金标准,0.009666621685028076
任天堂独立游戏发布会,0.009282410144805908
萧北辰林杭景终于成夫妻,0.009466290473937988
且试天下剧情,0.010870575904846191
重生之门先生是谁,0.008938372135162354
录取通知和爱情同时来了,0.010037660598754883
重生之门,0.008640110492706299
512大地震十四周年,0.5012717247009277
深圳5月12日至13日中小学幼儿园停课,0.9938579201698303
长沙天马美食街今天正式拆除,0.015409588813781738
珈乐,0.00843125581741333
RNG战胜PSG,0.008835017681121826
金粉世家里14岁的刘亦菲,0.010464370250701904
丰苌是惯兰高手吧,0.008700668811798096
旅行的青蛙真在旅行,0.02039438486099243
汶川地震受灾男孩追随恩人参军,0.993289053440094
男子为躲催婚流浪外地14年,0.99411940574646
这就是真人版懒羊羊吧,0.03749006986618042
自制酸辣手剥笋,0.009337365627288818
河南已无中高风险地区,0.9938254356384277
这不是小猫咪该承受的,0.9934698343276978
老人18万存邮储银行变保险,0.9934911131858826
残疾人志愿者主动投身抗疫一线,0.9938143491744995
比特币,0.008381247520446777
RNG对战PSG,0.009333193302154541
大四女生斩获5所高校保研offer,0.00893467664718628
美国4月CPI,0.01202923059463501
重生之门洛神图,0.009352266788482666
声生不息扫楼路透,0.017457127571105957
网传陕西一农村葬礼花费千万,0.9940552711486816
阴阳师高天原之乱,0.9941489696502686
奔跑吧全员镜头接力,0.009175658226013184
北大教授说年轻人婚前未必要买房,0.015661895275115967
许正清是好人还是坏人,0.010029256343841553
火豹锁定KPL夏季赛席位,0.008755683898925781
喜欢你我也是CU蓓蓓好甜,0.008929252624511719
陆既明告白宁檬被拒绝,0.9940910935401917
做医美失败是一种什么体验,0.9941943287849426
惊叹号,0.9941973686218262
不负韶华强国有我,0.008527398109436035
9个最重要的家庭教育观,0.008761942386627197
封控区老人心脏病发作民警7分钟送医,0.9937664270401001
深圳停课,0.9938196539878845
美国4月CPI,0.01202923059463501
嘉士伯啤酒起诉吴亦凡,0.9939868450164795
宋雨琦冠军秀舞台,0.01066744327545166
北京增本土感染者37例,0.9935497641563416
文在寅卸任第一天被2600人举报,0.9941251277923584
理想汽车回应毁约校招生,0.9927763938903809
经济独立后有多爽,0.00873720645904541
零食届的高材生,0.00863635540008545
花儿与少年杨幂帮韩东君挡门,0.9931557774543762
对话车内自我隔离的中国好邻居,0.00968402624130249
多所名校退出世界大学排名,0.9936506152153015
T1战胜AZE,0.010080099105834961
重生之门庄耀柏还活着吗,0.010754168033599854
广州地铁,0.008721530437469482
韩媒质疑RNG不听白噪音,0.9941717982292175
我是云南的,0.00920093059539795
张艺上发长文告别超时空大玩家,0.9939046502113342
谈恋爱一定要去一次海边,0.009616672992706299
减肥和不减肥的人都沉默了,0.9931597709655762
胡歌说不会辜负秦怡期望,0.009811103343963623
赵立坚表示贸易战关税战没有赢家,0.9935182929039001
妈妈苦守儿子走失地27年获喜讯,0.9767494201660156
英雄联盟赛事负责人回应MSI争议,0.9941403269767761
男子去世叔叔分百万赔偿被判给村委会,0.958489179611206
科学家确认首个3D量子自旋液体,0.009239912033081055
80岁老人手写感谢信点赞95后男孩,0.01471257209777832
广州地铁,0.008721530437469482
马斯克赞中国人凌晨三点也会工作,0.008482396602630615
那些在14岁就惊艳到你的舞台,0.009209513664245605
王俊凯庄文杰重生之门最新剧照,0.00916200876235962
GOT7新专辑配置,0.01001352071762085
深圳停课,0.9938196539878845
90后小伙外形酷似姚明走红,0.9926003813743591
赵立坚谈美国在东南亚国家遗留炸弹,0.01032954454421997
杭州西湖柳树被换成月季,0.027260124683380127
不愧是我们中国女生,0.008581042289733887
luna,0.008497357368469238
晋江文学城崩了,0.994006872177124
广西涠洲岛像把森林藏进了海底,0.009918153285980225
电影版爱很美味今日开机,0.008881747722625732
1个动作测试腰部力量,0.009282529354095459
爸爸让儿子坐马桶上写作业,0.01117008924484253
女童被狗狂追近30秒狗主人被罚200,0.9940326809883118
阿姨收废品捡到5000元当场归还,0.9640324115753174
男童穿吉利服趴操场隐藏被围观,0.9924141764640808
喜欢你3女五好自信,0.008499383926391602
董明珠称孟羽童直播带货是义务劳动,0.04790836572647095
喝水太少也会导致过劳肥,0.994121253490448
小家守护大家共赴抗疫一线,0.012547194957733154
彭昱畅说谁说宋修不能转正,0.9897661805152893
北京现有20地高风险34地中风险,0.9941133856773376
广州天气回应暴雨为何没下,0.9916171431541443
山东姚明回应走红,0.9934448003768921
专家称肥胖是不孕不育的直接诱因,0.9939929842948914
这届年轻人不想给银行打工,0.9934119582176208
索尼发布会,0.009071290493011475
2022MSI小组赛,0.008533835411071777
被成都的美食馋到了,0.010709702968597412
巴基斯坦前总理解释访俄原因,0.009406983852386475
G2三连胜,0.008592545986175537
凌智扛行李箱深蹲,0.060907185077667236
北京天空现七彩云朵,0.00911492109298706
趴桌午睡会加重疲惫感,0.994192898273468
75岁老人速写定格抗疫温情瞬间,0.02258598804473877
官方回应杭州西湖柳树换月季,0.01251894235610962
董明珠否认坚持做手机是嘴硬,0.9419431090354919
北京第331场疫情防控新闻发布会,0.8670392036437988
张钧甯百万森林年度推广大使,0.009446322917938232
庄耀柏到底教了庄文杰多少东西,0.00947868824005127
国台办回应帝吧官微IP属地显示为台湾,0.9820917248725891
现在流氓软件有多离谱,0.9941938519477844
妈妈跳井救子哼唱孤勇者打气,0.9938934445381165
徐穗珍签约新经纪公司,0.008623898029327393
上海已有8个区实现社会面基本清零,0.008838295936584473
资产上亿老板盗窃绿化木箱给丈母娘种菜,0.9938110709190369
论文的诞生到底经历了什么,0.025977253913879395
