keywords,score
筑牢构建新发展格局的基础支撑,0.008446156978607178
东航事故后部分空勤人员出现应激心理反应,0.9941530823707581
当我六年没有使用洗发水后,0.9916858077049255
加快建设全国统一大市场,0.008681893348693848
飞机即将降落女子在厕所30分钟仍不出来,0.9940539002418518
杭州疫情,0.9866747260093689
羽生结弦,0.008593201637268066
余霜,0.9941902160644531
甄嬛传宝鹃是皇后的人,0.010525107383728027
MU5735事故原因还在调查中,0.9913583993911743
王者荣耀貂蝉,0.008524537086486816
上海黑快递为赚钱核酸造假系谣言,0.994201123714447
减肥过的人都懂这种感觉,0.010735571384429932
厦门大学解除封闭式管理,0.09869527816772461
摆烂式爱情,0.9941902160644531
广州新增阳性感染者38例,0.9933857321739197
外交部回应中国向塞尔维亚出售军事物资,0.07091522216796875
四大美女坐镇的夜宵摊,0.0090445876121521
原来爱与不爱真的很明显,0.9941359758377075
纪云禾终于要下线了,0.013499677181243896
直播看福建平潭蓝眼泪奇观,0.9940996170043945
南京组织400吨生活物资支援上海,0.009048104286193848
和对的人一起谈恋爱有多爽,0.008773982524871826
你以为的哄和男朋友的哄,0.01158452033996582
春天摄影大赛,0.008505940437316895
PCL2022,0.012391984462738037
豆瓣崩了,0.994192898273468
西安人可以把核酸贴纸变得多可爱,0.009158611297607422
济南市新增8例本土无症状感染者,0.19261705875396729
当心洗澡玩具小黄鸭,0.057486891746520996
西安多家快递公司部分寄送业务暂缓,0.993048906326294
时代少年团夏日少年派朱雀舞台,0.01077502965927124
广州抗疫72小时,0.024752020835876465
梦中情床,0.008543431758880615
00后女孩帮爷爷线上经营动物园,0.08177107572555542
莱万 巴萨,0.00937342643737793
恰似故人归,0.008691489696502686
江苏要求不得禁止或限制邮政快递车辆正常通行,0.013630986213684082
深圳宠物方舱是双向奔赴的爱,0.00898069143295288
NH两连冠,0.008771538734436035
折叠屏如何改变生活,0.009274423122406006
的姐送烫伤小孩就医喊话不要钱快走,0.06010490655899048
新疆那拉提杏花谷宛若童话世界,0.009788453578948975
武汉人的喉咙还好吗,0.013404607772827148
怀疑这老鼠是养的宠物,0.9941632151603699
当你挠小狗的痒痒肉,0.013058364391326904
男子花50元为女友准备阳台野餐,0.02180659770965576
字写不好与笔无关,0.9941964149475098
