ip_location,content,contained_keywords,has_keyword,negative_sentiment_score
发布于 浙江,"4月日常分享🌿天气好好 呀～
       🧚‍♀️试了条仙女裙 好看
       ☁️天气好好呀
       🍪红丝绒好评
       🍑桃子冰美式好喝
       🍞肉桂卷赞
      🥣买了好看的碗餐具准备送大家
      🥥天气一热就想喝椰子！！
      🏀🏀🏀 ",[],False,0.011968135833740234
,"【造谣“武警将接管上海社区”的男子，被警方调查！】4月7日，一则“武警将接管上海社区”的谣言在社交网络平台流传。经警方调查，信息发布者周某某（男，35岁）自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。

　　警方提醒，网络不是法外之地，任何造谣行为都将受到严肃处理。当前，疫情防控进入关键阶段，广大网民应关注官方公开信息，做到不信谣、不传谣，共同维护网络空间正常秩序。",['上海'],True,0.39805734157562256
,"#上海蔬菜礼包如有遗漏将及时补上#转发-”疫情很可怕，然而现在上海人民的恐惧和焦虑都是在生活保障上，现在虽然还有饭吃，但是持续不了几天了，大家每天生活在焦虑中，焦虑的是我们不知道明天没抢到菜，后天还有没有饭吃，这个远比确诊带来的焦虑要大的多。

现在很多人还没到弹尽粮绝的地步，很多人家里的口粮可以应对接下来的几天，然而同样有不少人当下就遇到生存的问题。

目前每天上海疫情的数据，大家心里很清楚，拐点远没到，疫情至少还会持续蛮久的时间，但是真到了弹尽粮绝，所有人才关注到上海人民遇到的生存困难，就晚了，万一真有人因为生存饿死在国际大都市，发生了人道主义灾难……

在还没到那种绝境的地步，在我们可以有时间做出改变与应对的时候，希望所有中国同胞关注到现在上海人民面临的困难，希望这篇文章可以扩散下，希望可以被有能力解决问题的人或者相关部门看到，希望明天的上海人民，人人都可以顺利抢到菜，人人都可以有肉吃。

在任何灾难发生时，请停止你的”正能量””口头加油”，
给求救信号
让路！”",['上海'],True,0.15113157033920288
,"武警将接管上海社区？造谣

据上海网络辟谣消息，有传言称上海将要开始军事化管理，并声称有武警部队接到通知，“所有小区安排2人站岗，杜绝一切进出”。此传言为不实消息，勿传谣，勿信谣。 ",['上海'],True,0.6159744262695312
,【辟谣！#这些关于上海的消息都是谣言#】武警将接管上海社区、28个崇明人坐集装箱逃到江苏、上海“大白”持枪上岗……近日，关于上海疫情的各种不实消息在网上流传，上海网信办8日发布公告，将查处网络圈群造谣行为，对造谣传谣者一追到底。戳图看真相↓不造谣，不传谣！#上海多家超市卖场恢复营业#  #上海流浪街头的江西老人已入院# #上海新增本土确诊1006例无症状23937例#,"['上海', '江西', '江苏']",True,0.44307535886764526
,所以是真是假 ,[],False,0.6463416814804077
,【上海警方：】#上海辟谣武警将接管上海社区#  ,['上海'],True,0.39939361810684204
,［男子造谣“武警将接管上海社区”，已被警方调查］4月7日，一则“武警将接管上海社区”的谣言在社交网络平台流传。经警方调查，信息发布者周某某（男，35岁）自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。http://t.cn/A66QQxvc,['上海'],True,0.4037541151046753
,【上海警方：】4月7日，一则“武警将接管上海社区”的谣言在社交网络平台流传。经警方调查，信息发布者周某某（男，35岁）自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。#上海辟谣武警将接管上海社区#@警民直通车-上海,['上海'],True,0.4044516682624817
,这样的谣言会引起恐慌吗  ,[],False,0.1595974564552307
,我倒希望被武警接管是真的 ,[],False,0.5275165438652039
,这段时间上海辟谣过多少事了！真是无语了！要是武警真的接管上海社区，也挺好，至少不会那么乱 ,['上海'],True,0.3228905200958252
, 我倒希望这是真的 ,[],False,0.3512340188026428
,【上海警方：】#上海辟谣武警将接管上海社区#  ,['上海'],True,0.39939361810684204
,有那个功夫调查，全部干部们去基层小区试试，看看真实情况  ,[],False,0.01894831657409668
,这个还是等两天再回来看吧，把辟谣的速度用在保障民生上，别整天想着面子，抗疫做不好什么面子都是空的。 ,[],False,0.07886719703674316
,【上海警方：】4月7日，一则“武警将接管上海社区”的谣言在社交网络平台流传。经警方调查，信息发布者周某某（男，35岁）自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。#上海辟谣武警将接管上海社区# ​,['上海'],True,0.40327394008636475
,"【西安临潼要求有涉上海等地返临人员向社区报备 举报未报备者奖励500元】#西安临潼发现数名外地返回人员初筛阳性# 西安市临潼区疫情防控指挥部办公室提醒：3月31日以来有涉上海、吉林、福建、山东等中高风险旅居史返临的人员，请积极向社区等相关部门报备。对故意隐瞒不报或妨碍疫情防控工作措施执行的人员，将依法严肃追究当事人法律责任。同时，临潼区疫情防控指挥部办公室向全区征集涉以上中高风险旅居史返临、未如实报备人员信息情况，一经核查属实，每人奖励人民币500元，请全区人民群众积极向西安市临潼区疫情防控指挥部办公室，提供相关线索。（美丽临潼）
","['上海', '福建', '吉林', '西安', '山东']",True,0.37286967039108276
,搞不懂这些造谣生事的，好好活着不好吗？？？ ,[],False,0.8717735409736633
,"#造谣者需要承担哪些法律责任#【】#上海辟谣武警将接管上海社区# ​据上海市公安局官方微博消息，4月7日，一则“武警将接管上海社区”的谣言在社交网络平台流传。经警方调查，信息发布者周某某(男，35岁)自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。

警方提醒，网络不是法外之地，任何造谣行为都将受到严肃处理。当前，疫情防控进入关键阶段，广大网民应关注官方公开信息，做到不信谣、不传谣，共同维护网络空间正常秩序。@中国新闻网",['上海'],True,0.3980754613876343
,关注一些外来打工人员较多的社区吧，我哥从来没有收到过物资配发，自己也买不了东西，租的房子，没有做饭的设备，没有冰箱，没有任何食物储备，太难了，方便面和饼干都买不到。也不要只说不要造谣，这些真实的声音，也听一下。[汗] ,[],False,0.3523750305175781
,"
干的漂亮 ",[],False,0.09189087152481079
,【上海警方：】4月7日，一则“武警将接管上海社区”的谣言在社交网络平台流传。经警方调查，信息发布者周某某（男，35岁）自行编造虚假信息，发布在社交平台，扰乱社会秩序。目前，上海警方已依法对周某某涉嫌虚构事实扰乱公共秩序的违法行为开展调查，有关工作正在进行中。#上海辟谣武警将接管上海社区#@警民直通车-上海 ,['上海'],True,0.4044516682624817
